Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,age_group,generation,purchase_tier,loyalty_tier,freq_order,frequency_category,customer_value_score,value_segment,promo_engagement,seasonal_spend_index,rating_flag,rating_category,is_subscriber,used_discount
3667,67,Female,Accessories,50,Alabama,M,Olive,Winter,3.0,No,2-Day Shipping,No,47,Cash,Every 3 Months,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.562,Medium Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3668,51,Female,Clothing,45,Washington,L,Cyan,Fall,2.6,No,Next Day Air,No,20,Venmo,Monthly,46-55,Gen X (45-60),Mid ($31-$60),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.386,Low Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
3669,59,Female,Clothing,71,Michigan,XL,Magenta,Summer,3.2,No,Store Pickup,No,18,Venmo,Annually,56-70,Gen X (45-60),Premium ($61-$80),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.376,Low Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3670,25,Female,Clothing,52,Washington,S,Silver,Fall,4.6,No,Store Pickup,No,43,PayPal,Quarterly,18-25,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.502,Medium Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3671,31,Female,Footwear,50,Vermont,S,White,Winter,3.8,No,Free Shipping,No,4,PayPal,Every 3 Months,26-35,Millennial (29-44),Mid ($31-$60),New (1-5),5,Medium Frequency (Monthly-Quarterly),0.255,Low Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3672,62,Female,Accessories,66,Illinois,L,Pink,Summer,4.8,No,2-Day Shipping,No,20,Venmo,Quarterly,56-70,Boomer (61-70),Premium ($61-$80),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.407,Medium Value,Non-Engaged,58.41,Rated,Excellent (4.5-5.0),0,0
3673,51,Female,Footwear,81,New York,S,Pink,Fall,4.5,No,Free Shipping,No,7,PayPal,Monthly,46-55,Gen X (45-60),Luxury ($81-$100),Developing (6-10),4,Medium Frequency (Monthly-Quarterly),0.473,Medium Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3674,32,Female,Clothing,28,Rhode Island,M,Pink,Summer,4.2,No,2-Day Shipping,No,31,Bank Transfer,Fortnightly,26-35,Millennial (29-44),Budget (<=$30),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.463,Medium Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
3675,35,Female,Accessories,65,Washington,M,Blue,Winter,2.7,No,2-Day Shipping,No,41,Venmo,Fortnightly,26-35,Millennial (29-44),Premium ($61-$80),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.719,High Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
3676,70,Female,Accessories,80,Virginia,M,White,Winter,4.5,No,Express,No,3,Bank Transfer,Monthly,56-70,Boomer (61-70),Premium ($61-$80),New (1-5),4,Medium Frequency (Monthly-Quarterly),0.439,Medium Value,Non-Engaged,60.36,Rated,Excellent (4.5-5.0),0,0
3677,19,Female,Accessories,94,Wisconsin,S,Teal,Spring,4.9,No,Free Shipping,No,16,PayPal,Monthly,18-25,Gen Z (18-28),Luxury ($81-$100),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.602,Medium Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3678,32,Female,Accessories,30,Michigan,M,Gray,Fall,2.8,No,Standard,No,43,Cash,Annually,26-35,Millennial (29-44),Budget (<=$30),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.35,Low Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
3679,56,Female,Clothing,45,Texas,S,Beige,Fall,3.5,No,Standard,No,29,Bank Transfer,Fortnightly,56-70,Gen X (45-60),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.533,Medium Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3680,53,Female,Outerwear,91,Idaho,M,Violet,Summer,2.5,No,Store Pickup,No,5,Cash,Bi-Weekly,46-55,Gen X (45-60),Luxury ($81-$100),New (1-5),3,High Frequency (Weekly-Bi-Weekly),0.55,Medium Value,Non-Engaged,58.41,Rated,Poor (2.5-2.9),0,0
3681,22,Female,Accessories,36,Iowa,S,Blue,Winter,2.9,No,Standard,No,30,Debit Card,Quarterly,18-25,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.329,Low Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
3682,26,Female,Accessories,73,Connecticut,XL,Magenta,Fall,4.2,No,Next Day Air,No,33,Debit Card,Monthly,26-35,Gen Z (18-28),Premium ($61-$80),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.619,Medium Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3683,42,Female,Clothing,60,Wyoming,M,Maroon,Fall,4.6,No,Store Pickup,No,46,Venmo,Bi-Weekly,36-45,Millennial (29-44),Mid ($31-$60),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.688,High Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3684,30,Female,Clothing,77,Mississippi,M,Purple,Winter,3.0,No,Free Shipping,No,17,Venmo,Fortnightly,26-35,Millennial (29-44),Premium ($61-$80),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.608,Medium Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3685,29,Female,Clothing,86,Pennsylvania,L,Charcoal,Spring,4.4,No,Free Shipping,No,47,Credit Card,Bi-Weekly,26-35,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.825,High Value,Non-Engaged,58.74,Rated,Good (4.0-4.4),0,0
3686,47,Female,Clothing,42,Tennessee,L,Red,Summer,2.6,No,Standard,No,17,Cash,Bi-Weekly,46-55,Gen X (45-60),Mid ($31-$60),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.391,Low Value,Non-Engaged,58.41,Rated,Poor (2.5-2.9),0,0
3687,59,Female,Footwear,70,Louisiana,M,Charcoal,Spring,4.8,No,Free Shipping,No,17,Cash,Bi-Weekly,56-70,Gen X (45-60),Premium ($61-$80),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.531,Medium Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3688,34,Female,Clothing,44,Arkansas,L,Lavender,Summer,2.9,No,Next Day Air,No,28,Bank Transfer,Every 3 Months,26-35,Millennial (29-44),Mid ($31-$60),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.396,Low Value,Non-Engaged,58.41,Rated,Poor (2.5-2.9),0,0
3689,52,Female,Accessories,91,West Virginia,L,White,Spring,3.0,No,Next Day Air,No,8,Cash,Monthly,46-55,Gen X (45-60),Luxury ($81-$100),Developing (6-10),4,Medium Frequency (Monthly-Quarterly),0.53,Medium Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3690,47,Female,Accessories,30,South Carolina,L,Red,Fall,4.5,No,Standard,No,8,Bank Transfer,Quarterly,46-55,Gen X (45-60),Budget (<=$30),Developing (6-10),6,Low Frequency (Quarterly-Annually),0.142,Low Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3691,24,Female,Clothing,23,Kansas,S,Violet,Fall,3.7,No,Store Pickup,No,4,Bank Transfer,Bi-Weekly,18-25,Gen Z (18-28),Budget (<=$30),New (1-5),3,High Frequency (Weekly-Bi-Weekly),0.203,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3692,63,Female,Footwear,21,Michigan,XL,Orange,Summer,4.8,No,Next Day Air,No,24,PayPal,Weekly,56-70,Boomer (61-70),Budget (<=$30),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.419,Medium Value,Non-Engaged,58.41,Rated,Excellent (4.5-5.0),0,0
3693,59,Female,Outerwear,34,Alabama,L,Turquoise,Spring,4.8,No,Free Shipping,No,29,Cash,Fortnightly,56-70,Gen X (45-60),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.478,Medium Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3694,66,Female,Clothing,46,South Dakota,M,Violet,Summer,4.7,No,2-Day Shipping,No,10,Venmo,Weekly,56-70,Boomer (61-70),Mid ($31-$60),Developing (6-10),1,High Frequency (Weekly-Bi-Weekly),0.444,Medium Value,Non-Engaged,58.41,Rated,Excellent (4.5-5.0),0,0
3695,45,Female,Clothing,41,Rhode Island,M,Blue,Winter,2.6,No,Express,No,11,PayPal,Bi-Weekly,36-45,Gen X (45-60),Mid ($31-$60),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.343,Low Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
3696,38,Female,Clothing,33,Florida,M,White,Fall,4.6,No,Standard,No,18,Bank Transfer,Fortnightly,36-45,Millennial (29-44),Mid ($31-$60),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.395,Low Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3697,63,Female,Clothing,48,Connecticut,L,Turquoise,Fall,3.4,No,Next Day Air,No,26,Bank Transfer,Annually,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.319,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3698,55,Female,Clothing,66,Pennsylvania,L,Pink,Winter,3.0,No,Standard,No,39,Cash,Weekly,46-55,Gen X (45-60),Premium ($61-$80),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.751,High Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3699,25,Female,Clothing,54,California,XL,Maroon,Spring,4.0,No,2-Day Shipping,No,4,Venmo,Annually,18-25,Gen Z (18-28),Mid ($31-$60),New (1-5),7,Low Frequency (Quarterly-Annually),0.191,Low Value,Non-Engaged,58.74,Rated,Good (4.0-4.4),0,0
3700,51,Female,Accessories,55,Oklahoma,M,Olive,Fall,2.6,No,Store Pickup,No,24,Bank Transfer,Weekly,46-55,Gen X (45-60),Mid ($31-$60),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.589,Medium Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
3701,28,Female,Accessories,84,North Dakota,XL,Charcoal,Summer,3.4,No,Store Pickup,No,2,Bank Transfer,Every 3 Months,26-35,Gen Z (18-28),Luxury ($81-$100),New (1-5),5,Medium Frequency (Monthly-Quarterly),0.41,Medium Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3702,46,Female,Footwear,66,New Mexico,M,Charcoal,Spring,4.5,No,Store Pickup,No,36,Cash,Annually,46-55,Gen X (45-60),Premium ($61-$80),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.48,Medium Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3703,58,Female,Footwear,65,South Carolina,M,Indigo,Spring,2.7,No,Store Pickup,No,36,Venmo,Weekly,56-70,Gen X (45-60),Premium ($61-$80),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.725,High Value,Non-Engaged,58.74,Rated,Poor (2.5-2.9),0,0
3704,30,Female,Footwear,83,Michigan,S,Teal,Fall,2.9,No,Standard,No,23,PayPal,Every 3 Months,26-35,Millennial (29-44),Luxury ($81-$100),Regular (11-25),5,Medium Frequency (Monthly-Quarterly),0.555,Medium Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
3705,68,Female,Accessories,61,Missouri,L,Black,Winter,4.0,No,Store Pickup,No,36,Credit Card,Quarterly,56-70,Boomer (61-70),Premium ($61-$80),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.497,Medium Value,Non-Engaged,60.36,Rated,Good (4.0-4.4),0,0
3706,28,Female,Clothing,65,Colorado,L,Teal,Summer,3.2,No,Free Shipping,No,2,Debit Card,Annually,26-35,Gen Z (18-28),Premium ($61-$80),New (1-5),7,Low Frequency (Quarterly-Annually),0.232,Low Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3707,26,Female,Footwear,55,Kansas,M,Green,Spring,4.0,No,Store Pickup,No,17,Cash,Bi-Weekly,26-35,Gen Z (18-28),Mid ($31-$60),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.456,Medium Value,Non-Engaged,58.74,Rated,Good (4.0-4.4),0,0
3708,35,Female,Accessories,79,Illinois,M,Gold,Fall,3.4,No,2-Day Shipping,No,19,Venmo,Weekly,26-35,Millennial (29-44),Premium ($61-$80),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.674,High Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3709,40,Female,Clothing,96,South Carolina,M,Red,Fall,4.9,No,Express,No,41,PayPal,Monthly,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.791,High Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3710,31,Female,Clothing,43,Utah,M,Silver,Fall,3.6,No,Free Shipping,No,27,PayPal,Quarterly,26-35,Millennial (29-44),Mid ($31-$60),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.342,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3711,60,Female,Accessories,40,Hawaii,M,Yellow,Summer,3.6,No,2-Day Shipping,No,32,Bank Transfer,Fortnightly,56-70,Gen X (45-60),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.53,Medium Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3712,69,Female,Accessories,62,Texas,XL,Peach,Fall,3.2,No,Free Shipping,No,33,Cash,Annually,56-70,Boomer (61-70),Premium ($61-$80),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.439,Medium Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3713,51,Female,Clothing,72,Oregon,M,Turquoise,Spring,3.7,No,2-Day Shipping,No,24,PayPal,Quarterly,46-55,Gen X (45-60),Premium ($61-$80),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.466,Medium Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3714,49,Female,Footwear,87,Arizona,M,Peach,Spring,2.6,No,Express,No,31,Debit Card,Every 3 Months,46-55,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.633,Medium Value,Non-Engaged,58.74,Rated,Poor (2.5-2.9),0,0
3715,18,Female,Accessories,31,New York,S,Peach,Winter,3.9,No,Express,No,35,Credit Card,Weekly,18-25,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.548,Medium Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3716,63,Female,Accessories,34,Nebraska,S,Orange,Fall,3.4,No,Free Shipping,No,2,Bank Transfer,Monthly,56-70,Boomer (61-70),Mid ($31-$60),New (1-5),4,Medium Frequency (Monthly-Quarterly),0.202,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3717,57,Female,Clothing,53,Vermont,M,Charcoal,Fall,3.4,No,Next Day Air,No,42,Debit Card,Every 3 Months,56-70,Gen X (45-60),Mid ($31-$60),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.541,Medium Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3718,45,Female,Clothing,85,Maryland,XL,White,Summer,4.2,No,Express,No,47,Bank Transfer,Every 3 Months,36-45,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.737,High Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
3719,36,Female,Clothing,50,Tennessee,L,Turquoise,Fall,2.9,No,Standard,No,44,Bank Transfer,Bi-Weekly,36-45,Millennial (29-44),Mid ($31-$60),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.624,Medium Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
3720,20,Female,Clothing,91,Pennsylvania,M,Red,Summer,4.1,No,Free Shipping,No,8,Bank Transfer,Every 3 Months,18-25,Gen Z (18-28),Luxury ($81-$100),Developing (6-10),5,Medium Frequency (Monthly-Quarterly),0.488,Medium Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
3721,21,Female,Accessories,56,South Carolina,M,Peach,Fall,3.6,No,Free Shipping,No,13,Credit Card,Quarterly,18-25,Gen Z (18-28),Mid ($31-$60),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.307,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3722,62,Female,Outerwear,60,Connecticut,L,Pink,Fall,4.0,No,Next Day Air,No,10,Cash,Annually,56-70,Boomer (61-70),Mid ($31-$60),Developing (6-10),7,Low Frequency (Quarterly-Annually),0.264,Low Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3723,23,Female,Outerwear,34,Kentucky,XL,Yellow,Fall,4.0,No,Standard,No,1,Credit Card,Fortnightly,18-25,Gen Z (18-28),Mid ($31-$60),New (1-5),2,High Frequency (Weekly-Bi-Weekly),0.278,Low Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3724,26,Female,Footwear,30,Rhode Island,M,Beige,Spring,3.6,No,Free Shipping,No,1,Debit Card,Monthly,26-35,Gen Z (18-28),Budget (<=$30),New (1-5),4,Medium Frequency (Monthly-Quarterly),0.175,Low Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3725,30,Female,Accessories,71,Colorado,L,Green,Winter,3.1,No,Express,No,18,Bank Transfer,Annually,26-35,Millennial (29-44),Premium ($61-$80),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.376,Low Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3726,18,Female,Clothing,100,Oklahoma,S,Turquoise,Winter,4.4,No,Next Day Air,No,2,PayPal,Annually,18-25,Gen Z (18-28),Luxury ($81-$100),New (1-5),7,Low Frequency (Quarterly-Annually),0.407,Medium Value,Non-Engaged,60.36,Rated,Good (4.0-4.4),0,0
3727,47,Female,Accessories,85,Idaho,XL,Orange,Fall,4.3,No,Next Day Air,No,36,Debit Card,Every 3 Months,46-55,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.658,High Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3728,41,Female,Clothing,83,Maine,M,Gold,Summer,3.5,No,Next Day Air,No,17,Debit Card,Bi-Weekly,36-45,Millennial (29-44),Luxury ($81-$100),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.596,Medium Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3729,62,Female,Outerwear,31,Vermont,L,Red,Winter,3.0,No,Standard,No,1,Debit Card,Annually,56-70,Boomer (61-70),Mid ($31-$60),New (1-5),7,Low Frequency (Quarterly-Annually),0.055,Low Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3730,28,Female,Footwear,82,Rhode Island,M,Teal,Spring,4.7,No,2-Day Shipping,No,50,Cash,Quarterly,26-35,Gen Z (18-28),Luxury ($81-$100),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.702,High Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3731,46,Female,Clothing,79,Florida,M,Teal,Summer,2.5,No,2-Day Shipping,No,3,Credit Card,Bi-Weekly,46-55,Gen X (45-60),Premium ($61-$80),New (1-5),3,High Frequency (Weekly-Bi-Weekly),0.476,Medium Value,Non-Engaged,58.41,Rated,Poor (2.5-2.9),0,0
3732,54,Female,Accessories,62,West Virginia,M,Lavender,Spring,3.1,No,2-Day Shipping,No,45,PayPal,Quarterly,46-55,Gen X (45-60),Premium ($61-$80),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.566,Medium Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3733,36,Female,Footwear,92,Indiana,L,Pink,Spring,3.3,No,Free Shipping,No,28,PayPal,Annually,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.553,Medium Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3734,25,Female,Clothing,58,Illinois,M,Maroon,Fall,4.7,No,Next Day Air,No,6,Debit Card,Every 3 Months,18-25,Gen Z (18-28),Mid ($31-$60),Developing (6-10),5,Medium Frequency (Monthly-Quarterly),0.309,Low Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3735,38,Female,Clothing,88,California,M,Beige,Spring,3.4,No,Next Day Air,No,33,Debit Card,Every 3 Months,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.652,High Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3736,38,Female,Footwear,44,Massachusetts,L,Orange,Spring,3.1,No,2-Day Shipping,No,29,PayPal,Annually,36-45,Millennial (29-44),Mid ($31-$60),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.32,Low Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3737,42,Female,Clothing,56,Idaho,M,Red,Spring,4.6,No,Store Pickup,No,2,PayPal,Every 3 Months,36-45,Millennial (29-44),Mid ($31-$60),New (1-5),5,Medium Frequency (Monthly-Quarterly),0.27,Low Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3738,19,Female,Accessories,23,Kentucky,S,Maroon,Winter,4.9,No,Free Shipping,No,43,PayPal,Bi-Weekly,18-25,Gen Z (18-28),Budget (<=$30),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.482,Medium Value,Non-Engaged,60.36,Rated,Excellent (4.5-5.0),0,0
3739,34,Female,Clothing,45,Delaware,M,Brown,Spring,2.7,No,Free Shipping,No,48,Cash,Fortnightly,26-35,Millennial (29-44),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.669,High Value,Non-Engaged,58.74,Rated,Poor (2.5-2.9),0,0
3740,38,Female,Accessories,31,Idaho,M,Olive,Fall,4.2,No,Free Shipping,No,43,Credit Card,Weekly,36-45,Millennial (29-44),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.605,Medium Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3741,42,Female,Clothing,96,Virginia,M,Silver,Summer,2.6,No,Store Pickup,No,26,Debit Card,Bi-Weekly,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.725,High Value,Non-Engaged,58.41,Rated,Poor (2.5-2.9),0,0
3742,58,Female,Clothing,96,Arizona,M,Purple,Spring,3.2,No,2-Day Shipping,No,26,Debit Card,Bi-Weekly,56-70,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.725,High Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3743,56,Female,Clothing,80,Maryland,M,Gray,Fall,4.4,No,Standard,No,50,Credit Card,Bi-Weekly,56-70,Gen X (45-60),Premium ($61-$80),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.817,High Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3744,62,Female,Clothing,28,Idaho,L,Cyan,Fall,3.6,No,Free Shipping,No,36,Debit Card,Quarterly,56-70,Boomer (61-70),Budget (<=$30),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.332,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3745,24,Female,Clothing,51,New Jersey,M,Gray,Summer,2.7,No,Next Day Air,No,26,Bank Transfer,Fortnightly,18-25,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.542,Medium Value,Non-Engaged,58.41,Rated,Poor (2.5-2.9),0,0
3746,60,Female,Clothing,41,Washington,L,Gold,Spring,4.3,No,Express,No,2,Debit Card,Monthly,56-70,Gen X (45-60),Mid ($31-$60),New (1-5),4,Medium Frequency (Monthly-Quarterly),0.237,Low Value,Non-Engaged,58.74,Rated,Good (4.0-4.4),0,0
3747,53,Female,Outerwear,99,Idaho,XL,Cyan,Summer,2.6,No,Next Day Air,No,49,PayPal,Monthly,46-55,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.863,High Value,Non-Engaged,58.41,Rated,Poor (2.5-2.9),0,0
3748,26,Female,Clothing,53,Rhode Island,L,Olive,Spring,4.3,No,Store Pickup,No,32,Bank Transfer,Bi-Weekly,26-35,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.553,Medium Value,Non-Engaged,58.74,Rated,Good (4.0-4.4),0,0
3749,34,Female,Accessories,25,Delaware,M,Violet,Fall,3.9,No,2-Day Shipping,No,3,Venmo,Annually,26-35,Millennial (29-44),Budget (<=$30),New (1-5),7,Low Frequency (Quarterly-Annually),0.039,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3750,24,Female,Clothing,95,Alaska,L,Yellow,Winter,2.9,No,2-Day Shipping,No,38,Venmo,Every 3 Months,18-25,Gen Z (18-28),Luxury ($81-$100),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.723,High Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
3751,42,Female,Clothing,88,Arizona,M,Gold,Fall,3.1,No,Free Shipping,No,5,PayPal,Monthly,36-45,Millennial (29-44),Luxury ($81-$100),New (1-5),4,Medium Frequency (Monthly-Quarterly),0.494,Medium Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3752,36,Female,Accessories,97,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,8,Credit Card,Every 3 Months,36-45,Millennial (29-44),Luxury ($81-$100),Developing (6-10),5,Medium Frequency (Monthly-Quarterly),0.518,Medium Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3753,24,Female,Outerwear,81,Washington,L,Pink,Winter,4.1,No,2-Day Shipping,No,43,Venmo,Weekly,18-25,Gen Z (18-28),Luxury ($81-$100),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.855,High Value,Non-Engaged,60.36,Rated,Good (4.0-4.4),0,0
3754,39,Female,Accessories,26,Louisiana,S,Turquoise,Winter,4.2,No,Next Day Air,No,22,Bank Transfer,Fortnightly,36-45,Millennial (29-44),Budget (<=$30),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.388,Low Value,Non-Engaged,60.36,Rated,Good (4.0-4.4),0,0
3755,46,Female,Footwear,41,Nebraska,M,Turquoise,Summer,4.4,No,Express,No,10,Cash,Every 3 Months,46-55,Gen X (45-60),Mid ($31-$60),Developing (6-10),5,Medium Frequency (Monthly-Quarterly),0.253,Low Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
3756,64,Female,Clothing,93,Pennsylvania,M,Peach,Fall,3.4,No,Free Shipping,No,26,Credit Card,Monthly,56-70,Boomer (61-70),Luxury ($81-$100),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.669,High Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
